case_id,anomaly_score,is_train_anomaly
ORD_9022067085,0.8075433589328517,True
ORD_4286167421,0.7783258706018542,True
ORD_8340835256,0.7717541553640593,True
ORD_8993801412,0.7280656457240297,True
ORD_3545930939,0.7267827429000485,True
ORD_2104993010,0.7260912642093834,True
ORD_8502962503,0.7256903588060865,True
ORD_6801457624,0.7236169055676052,True
ORD_3583538714,0.722587906521548,True
ORD_6897854477,0.7099334958344584,True
ORD_0646494462,0.7079796368304913,True
ORD_2250406550,0.7072020760278754,True
ORD_3693412107,0.7051282042881991,True
ORD_8470262818,0.7042193789988244,True
ORD_7762288677,0.7009994680123399,True
ORD_3401320717,0.6996748588747276,True
ORD_2244380845,0.6976326462129433,True
ORD_7211360200,0.690694445351536,True
ORD_6056214516,0.6797765467442236,True
ORD_9776718106,0.6764739534710923,True
ORD_5705388045,0.6660897242770288,True
ORD_7148773292,0.665161304171908,True
ORD_6222107784,0.6647391477012715,True
ORD_1149258110,0.6564731226838407,True
ORD_6454795230,0.6516631861172358,True
ORD_2907838588,0.6454344076035405,True
ORD_1436599682,0.6442675202498942,True
ORD_8397641323,0.6376062403967111,True
ORD_4041438898,0.6371049196709255,True
ORD_7799245166,0.6363595347904236,True
ORD_1569992433,0.6359157769500139,True
ORD_5583132722,0.6352674112769559,True
ORD_6762191709,0.6332877165133238,True
ORD_8550543254,0.6304982366636087,True
ORD_2354863942,0.6300416633205226,True
ORD_4088661299,0.6285917715822602,True
ORD_6109705760,0.6282605542057538,True
ORD_9503403911,0.6282200594082314,True
ORD_1989847931,0.6279418533196128,True
ORD_4370256359,0.6258969888631274,True
ORD_9312985132,0.6257723393839693,True
ORD_8537557485,0.623294430630432,True
ORD_3264819911,0.6220917501563377,True
ORD_2491315848,0.6218035808231683,True
ORD_3497372720,0.6211428027420328,True
ORD_6290028150,0.6177645356703393,True
ORD_2602313789,0.6163850051513227,True
ORD_5431600969,0.6147350053350246,True
ORD_2791597272,0.6142629886854757,True
ORD_3706773605,0.6132443607898042,True
ORD_2571590584,0.6121027384932394,True
ORD_8618895662,0.6120072284569584,True
ORD_7985394199,0.6080862144970114,True
ORD_5456162887,0.6045464648711677,True
ORD_1973702072,0.6039520942025859,True
ORD_6264250321,0.6036498442377951,True
ORD_6750333451,0.6012358629658089,True
ORD_6946275620,0.6003295819458477,True
ORD_9492378933,0.600160868849598,True
ORD_2126034360,0.5993171396397464,True
ORD_1738938836,0.5987129790510615,True
ORD_4111568212,0.5982556210894239,True
ORD_2211921400,0.5970151663813933,True
ORD_9876932720,0.5967029622177831,True
ORD_4983394762,0.5964488575257447,True
ORD_1482798824,0.5962252580537166,True
ORD_4754348957,0.5949769265225088,True
ORD_9126692060,0.5946893916690823,True
ORD_1839428939,0.5946488485962668,True
ORD_9261097334,0.5939319632076304,True
ORD_0593165551,0.5937578176253413,True
ORD_7050353383,0.5937352843709177,True
ORD_9860827708,0.59318225034111,True
ORD_7426464928,0.5927849928128326,True
ORD_0664978407,0.5923199337016278,True
ORD_9202796415,0.5916163365166239,True
ORD_8029068527,0.5905866877807616,True
ORD_3938750980,0.5899129727412393,True
ORD_4509934231,0.589663827315801,True
ORD_1922505308,0.5893248077295036,True
ORD_8799793876,0.5891892476982863,True
ORD_0019124482,0.5885559370714769,True
ORD_5281348717,0.5883998216915642,True
ORD_8633520336,0.5880199214309291,True
ORD_9436497421,0.5874189228052556,True
ORD_4549916655,0.587041323956881,True
ORD_1391832607,0.5866226611606097,True
ORD_5526892171,0.5844328491632199,True
ORD_8966478465,0.5831663878907286,True
ORD_2493407199,0.5829204950990327,True
ORD_2788806172,0.582454067689746,True
ORD_4564056962,0.5817085025600803,True
ORD_3973154642,0.5815752073085222,True
ORD_4622952163,0.5811177029338713,True
ORD_5190232293,0.5809846482499557,True
ORD_6618563651,0.5809309831920166,True
ORD_3350498763,0.5808469984273975,True
ORD_9519517750,0.5804864281155587,True
ORD_3893864683,0.5785368124125373,True
ORD_2736930717,0.5784609710636476,True
ORD_8614323179,0.5781936033970738,True
ORD_0181909750,0.5778083976094002,True
ORD_1430339858,0.5774530128521509,True
ORD_8016718075,0.5770579994381155,True
ORD_7341825521,0.5768552829464735,True
ORD_2472329230,0.5758344332926114,True
ORD_1497001015,0.5747699343480547,True
ORD_0644869275,0.5745922788299638,True
ORD_0461808813,0.5743936543325783,True
ORD_1405086440,0.5743349806939804,True
ORD_3610255954,0.573318809634335,True
ORD_3884284168,0.5722827976749925,True
ORD_4280834429,0.5719712410878471,True
ORD_5018834781,0.5716851407846658,True
ORD_2788756964,0.5713926797029247,True
ORD_5807376348,0.5710899592911808,True
ORD_1194452506,0.5706848072819979,True
ORD_1438456723,0.5706761753328595,True
ORD_3763108964,0.5704395068796755,True
ORD_1495920145,0.5701062600072051,True
ORD_1580573657,0.5689638097737438,True
ORD_2891737059,0.5680099214394673,True
ORD_1911432526,0.567869524369561,True
ORD_9393495664,0.5676236297853288,True
ORD_2854879815,0.5675354451434544,True
ORD_3492675873,0.566882440758653,True
ORD_2416129321,0.5663451342114145,True
ORD_9311044896,0.5662505133713269,True
ORD_4411859434,0.5660750533440665,True
ORD_8386490509,0.5655570817788743,True
ORD_2244151591,0.5653617604300555,True
ORD_4953305108,0.5653558399424492,True
ORD_5662962768,0.5652799733113433,True
ORD_3985911221,0.5651424621244313,True
ORD_6886636211,0.564880509594556,True
ORD_4509355011,0.5647809313161299,True
ORD_7549144385,0.5645666582473488,True
ORD_3832878695,0.5645176621447007,True
ORD_2877145362,0.5642449116280231,True
ORD_5537291915,0.5641377901665463,True
ORD_3497168336,0.5632693290991899,True
ORD_1907732884,0.5629343395507598,True
ORD_3986853154,0.5628523051564878,True
ORD_6231345655,0.5626129658772806,True
ORD_9590058651,0.5623920266578637,True
ORD_6068235702,0.5623628590504015,True
ORD_4171630611,0.5621567216040567,True
ORD_2208927789,0.5620701823546277,True
ORD_4399230326,0.5618750697641307,True
ORD_1863797166,0.5598737204997132,True
ORD_9369275179,0.5598557619570421,True
ORD_1722091410,0.5593709936374696,True
ORD_2749278648,0.5592386165783987,True
ORD_5880717027,0.5591185783682997,True
ORD_6979489471,0.5591020809082647,True
ORD_2049491307,0.5589358703012797,True
ORD_6537056941,0.5588553006254595,True
ORD_2062209333,0.5587481037864113,True
ORD_6785047248,0.5582195979149029,True
ORD_7182918362,0.5581763950988603,True
ORD_4432642083,0.5578515318445402,True
ORD_6515068973,0.5576146943607698,True
ORD_7067882894,0.5574243090035503,True
ORD_3050576017,0.5561270662232318,True
ORD_2085634955,0.5551537157976444,True
ORD_7379066979,0.5551038646869626,True
ORD_3104369438,0.5540890560447388,True
ORD_7211754736,0.5536518121908821,True
ORD_6747728972,0.5533754653427737,True
ORD_5706246636,0.5532355068457541,True
ORD_1652554050,0.5531533182544558,True
ORD_9205989685,0.5520760989707987,True
ORD_8314381279,0.5516426029581476,True
ORD_5247893674,0.5512657009364907,True
ORD_4269800044,0.5511102248552815,True
ORD_7105426610,0.5502126666560923,True
ORD_6745384764,0.5498341028278423,True
ORD_8047870400,0.5497029207872215,True
ORD_3725431063,0.5496001487646379,True
ORD_0504523467,0.549564350320401,True
ORD_2854220202,0.5495432154269158,True
ORD_4791916879,0.5495303153643362,True
ORD_0704913735,0.549516442759494,True
ORD_9294057163,0.5493722062762929,True
ORD_6460578851,0.5491544815141357,True
ORD_6248741860,0.5491161687737939,True
ORD_4440737382,0.5490836359916682,True
ORD_0141306562,0.5486439796288872,True
ORD_8251871503,0.5483652707125087,True
ORD_3732764218,0.547905204658704,True
ORD_0040417328,0.547519451934275,True
ORD_8729542816,0.5475130623836223,True
ORD_7186629653,0.5474122774190464,True
ORD_3421512737,0.5473752827447338,True
ORD_5833930483,0.5472687793434209,True
ORD_5218411265,0.5472570746061487,True
ORD_4361560000,0.5464819480929718,True
ORD_3969428452,0.5462829142701366,True
ORD_1338289540,0.5458935314194627,True
ORD_1784952261,0.5457988304094382,True
ORD_1009702540,0.5448888361457777,True
ORD_9956843335,0.5444904224937993,True
ORD_4908212016,0.5444349185470123,True
ORD_1946979735,0.5437552732405543,True
ORD_7398928367,0.543570302510341,True
ORD_6993072868,0.5434961294235974,True
ORD_7015786860,0.5432402448137834,True
ORD_3755782495,0.5432042466292164,True
ORD_3745264296,0.5428132848450854,True
ORD_6931499721,0.5426939473258562,True
ORD_0790927363,0.5426465622807798,True
ORD_3684740958,0.5422945255044914,True
ORD_3894521159,0.542145152395337,True
ORD_5889139543,0.5420338582599022,True
ORD_2663496980,0.5419870779012741,True
ORD_5059901486,0.5419368574696429,True
ORD_3735178288,0.5412748664847264,True
ORD_4779462810,0.5407838255580832,True
ORD_2212671037,0.5407348480754772,True
ORD_4398145908,0.5406631232677191,True
ORD_4513055709,0.5404947540233812,True
ORD_4497200878,0.5404253741400445,True
ORD_4139955364,0.5403229694418119,True
ORD_6878205527,0.5399897756541566,True
ORD_7310932271,0.5398820196589139,True
ORD_0088930328,0.5393935469769031,True
ORD_8958836194,0.5393828206924121,True
ORD_4493104861,0.5390833344853009,True
ORD_3709022353,0.5388711752953916,True
ORD_7294272834,0.5388107861168717,True
ORD_1499158282,0.5387926605054748,True
ORD_6686546258,0.5387330185097478,True
ORD_0560842686,0.538676274070992,True
ORD_3245376579,0.5383364579559282,True
ORD_2062179658,0.5382513498116719,True
ORD_9873238043,0.5381611850768834,True
ORD_0465092912,0.537904466020583,True
ORD_1657572261,0.5375800553397623,True
ORD_3269258792,0.5374801189151254,True
ORD_0688788816,0.5373473239952282,True
ORD_5869487865,0.5367715338706656,True
ORD_9608254948,0.5367663444619325,True
ORD_8283426572,0.5367275989630707,True
ORD_5704554509,0.5366500839440905,True
ORD_8703850440,0.5365077819238055,True
ORD_9393167388,0.5363645770528664,True
ORD_1279124951,0.5363531433291349,True
ORD_9320049431,0.5360447974842332,True
ORD_3137175007,0.5359298697145558,True
ORD_7121239861,0.5355718625177911,True
ORD_3408808399,0.5353416701169227,True
ORD_9969390306,0.5352989748338957,True
ORD_4045581799,0.5352167262196336,True
ORD_1661709499,0.535117256504248,True
ORD_1690236432,0.5349327265463039,True
ORD_7149157121,0.5348434443430067,True
ORD_8998866489,0.5348249361313774,True
ORD_4022904762,0.5348244229305044,True
ORD_4331994145,0.5343394406456127,True
ORD_2011425962,0.5340756383124033,True
ORD_4089507599,0.5339846308570273,True
ORD_5917006277,0.5336295912962196,True
ORD_3302170490,0.5335721036086409,True
ORD_9775802727,0.5335619851428273,True
ORD_6597080366,0.5335182272042032,True
ORD_8295170355,0.5333963247649764,True
ORD_5069077030,0.5333666633592539,True
ORD_6978957042,0.5332557651314674,True
ORD_4462049333,0.5332079310307679,True
ORD_7709412139,0.5326594118355166,True
ORD_0739380206,0.5325359671609972,True
ORD_0526067306,0.5322712095200135,True
ORD_9809784593,0.5320865985751762,True
ORD_3758532711,0.5320786480251803,True
ORD_4703830749,0.5320595822577467,True
ORD_4193547286,0.5317511555708269,True
ORD_6799513147,0.531710408623767,True
ORD_3784847197,0.5313854668501874,True
ORD_5929495650,0.5313048221264466,True
ORD_2489557637,0.5312972817470031,True
ORD_3905005160,0.5312405513196804,True
ORD_7239805677,0.5309232546800623,True
ORD_1303197348,0.5308636388088439,True
ORD_6050049934,0.5305624152800896,True
ORD_6245381023,0.5305163140614962,True
ORD_0465372035,0.5304281588640073,True
ORD_7949931507,0.5298989232770064,True
ORD_9740470317,0.5298916539029744,True
ORD_7200317678,0.529891406401991,True
ORD_5091036127,0.5297787080571359,True
ORD_5658338246,0.5297730878969464,True
ORD_9209383083,0.529586390843328,True
ORD_2514076035,0.5294428292334965,True
ORD_2602028581,0.5294256757316291,True
ORD_3038825363,0.5294143005778228,True
ORD_0889489403,0.5293796990838776,True
ORD_0004464291,0.5292911641466076,True
ORD_2246469824,0.529279985724905,True
ORD_9849943655,0.5291293394067851,True
ORD_6079651392,0.529092773865747,True
ORD_8887444492,0.5290865176911731,True
ORD_8048663239,0.5288054656047333,True
ORD_3097503193,0.5285658923195545,True
ORD_7069130027,0.5284711679096118,True
ORD_0614068182,0.5283370325230523,True
ORD_1228975224,0.5280404920422292,True
ORD_4090464252,0.5273587300029301,True
ORD_6840138330,0.5269709155031328,True
ORD_8949438769,0.5268586720487691,True
ORD_8106257804,0.5267282981262323,True
ORD_5489718326,0.5266911488334,True
ORD_4805709054,0.5266550040671506,True
ORD_3648977048,0.5266349302539406,True
ORD_8107364178,0.5265893574594495,True
ORD_8396914346,0.5261490557122239,True
ORD_7776329064,0.5259893497617977,True
ORD_2996868111,0.5259357090746491,True
ORD_2085968644,0.5259078757980143,True
ORD_6421150946,0.5257641084168384,True
ORD_6640258703,0.5254748010706293,True
ORD_0271657182,0.5250111408767533,True
ORD_4455351340,0.5238509683592633,True
ORD_2954003499,0.5237731063580723,True
ORD_1845168130,0.5237262071094225,True
ORD_5624153069,0.5237076806340124,True
ORD_7532396301,0.52334772680684,True
ORD_6865715543,0.5230577550635448,True
ORD_0042678950,0.5230390935656852,True
ORD_9523421628,0.5230214862703232,True
ORD_5306603243,0.522938049134344,True
ORD_5094898352,0.5228999749062244,True
ORD_7086240002,0.522811983765014,True
ORD_5342523290,0.5227543980402166,True
ORD_5295862333,0.5225099601304638,True
ORD_5824644603,0.5224152198013958,True
ORD_7843725322,0.5222569620542801,True
ORD_3452559678,0.5222300399772034,True
ORD_4642758404,0.5222224629396383,True
ORD_0597235642,0.5221686243909855,True
ORD_5152796442,0.5220807866912323,True
ORD_9172105608,0.5219802182176705,True
ORD_4503477143,0.5218534429472695,True
ORD_2594091957,0.5206190223633829,True
ORD_0057192957,0.5204448245881216,True
ORD_8905625108,0.5203731211496055,True
ORD_6235749800,0.5201419182303308,True
ORD_8972856794,0.5201353531141213,True
ORD_4765074816,0.5200870876400308,True
ORD_7684517921,0.5197569255336968,True
ORD_9668031598,0.51971904496796,True
ORD_4694449066,0.5187162159329853,True
ORD_8222077356,0.5186764735041901,True
ORD_8560130483,0.5186736599191537,True
ORD_4567935703,0.5185455006069325,True
ORD_4665075332,0.518544564409972,True
ORD_2266508741,0.5184701220853286,True
ORD_0173637990,0.5181878572870097,True
ORD_2946749189,0.517682360585984,True
ORD_2321819975,0.5173481334839706,True
ORD_1457230938,0.5172767353917669,True
ORD_3359048633,0.5171149165304496,True
ORD_5309068307,0.5169642714186609,True
ORD_9309948595,0.516814423993724,True
ORD_9334021908,0.5166197713502497,True
ORD_7840246864,0.5165614620426966,True
ORD_7763154143,0.5162798828079945,True
ORD_7188631012,0.5161065919329146,True
ORD_2931056359,0.5160303095070412,True
ORD_6121168943,0.5159565322837324,True
ORD_1965155585,0.515817293512675,True
ORD_3232405322,0.5158157106327884,True
ORD_7704899021,0.5156978200275866,True
ORD_8381851705,0.5156271493493829,True
ORD_2336306502,0.5153984768671244,True
ORD_8562720718,0.5151586859973589,True
ORD_4649670241,0.5149815794900547,True
ORD_5723851375,0.5149660458658842,True
